longitude,latitude,population,median_income,median_house_value
-122.12,37.68,724,4.38,196400
-122.12,37.68,975,4.0417,191100
-122.11,37.67,952,3.8,187500
-122.12,37.68,1159,3.4839,180600
-122.13,37.68,1129,4.0588,182800
-122.13,37.68,1175,4.1974,179300
-122.13,37.68,924,3.6,179400
-122.14,37.68,1424,4.267,210300
-122.14,37.67,1366,4.2386,192300
-122.15,37.67,1171,5.5797,198100
-122.14,37.67,641,4.0682,196200
-122.13,37.67,880,3.1734,181600
-122.14,37.67,1635,4.7933,186900
-122.14,37.67,1495,4.8125,188300
-122.13,37.67,914,3.8676,184000
-122.12,37.67,1798,3.9395,184700
-122.13,37.67,1625,3.2434,179900
-122.11,37.67,599,3.0917,167200
-122.11,37.67,2037,3.0645,165400
-122.09,37.67,1854,2.7019,154000
-122.09,37.67,1408,3.1115,153500
-122.09,37.66,766,3.4722,135400
-122.09,37.66,725,2.2222,158300
-122.05,37.68,1019,6.1104,240700
-122.06,37.67,1830,4.2733,180700
-122.07,37.67,1469,3.2465,230600
-122.07,37.67,1198,3.2417,210800
-122.07,37.67,1039,3.875,165300
-122.04,37.67,690,6.0501,254200
-122.04,37.67,1155,6.8233,332600
-122.04,37.66,1066,6.3501,350000
-122.07,37.66,1255,2.6719,161200
-122.07,37.66,2461,3.875,179300
-122.08,37.66,1063,2.5625,154300
-122.07,37.65,2181,3.016,161800
-122.08,37.65,3069,2.7694,161900
-122.08,37.65,1093,3.6818,165400
-122.08,37.66,1349,2.1382,166600
-122.1,37.66,599,3.7303,149700
-122.1,37.66,480,3.875,162100
-122.1,37.66,1293,3.0489,152600
-122.09,37.65,1414,2.8203,195200
-122.09,37.65,543,4.3897,190600
-122.09,37.65,572,4.7143,193800
-122.1,37.66,342,4.6875,200600
-122.11,37.66,2332,3.2091,150000
-122.1,37.66,768,4.275,185300
-122.11,37.66,913,4.1302,172700
-122.11,37.66,1726,3.09,174100
-122.1,37.65,1185,4.5417,194400
-122.1,37.64,735,4.6635,206700
-122.1,37.65,796,4.4427,204500
-122.1,37.65,252,4.5303,175000
-122.12,37.65,86,2.375,137500
-122.1,37.63,5613,3.8171,187200
-122.1,37.61,1727,4.5281,173600
-122.13,37.66,407,4.3456,163000
-122.11,37.65,2041,3.4861,331600
-122.11,37.64,854,5.2312,197600
-122.11,37.64,1907,3.6708,197900
-122.12,37.64,264,3.8875,228100
-122.09,37.63,735,3.9167,189500
-122.09,37.64,836,3.9063,184200
-122.1,37.63,1377,3.7895,180900
-122.08,37.64,789,3.8,172000
-122.08,37.64,662,5.7309,177900
-122.09,37.64,853,4.1141,173100
-122.09,37.64,664,5.2838,172600
-122.08,37.64,4065,3.3479,182100
-122.08,37.64,1109,3.142,179500
-122.08,37.63,548,3.7614,176000
-122.08,37.63,431,4.25,192600
-122.08,37.64,463,3.9338,182700
-122.07,37.64,5436,2.5158,134900
-122.07,37.63,2028,2.4808,157600
-122.07,37.64,2426,4.7083,190900
-122.06,37.64,1038,4.1652,158200
-122.06,37.64,857,3.5541,350000
-122.06,37.65,848,3.8036,158200
-122.06,37.64,729,3.8259,146100
-122.04,37.63,369,3.2331,226700
-122.03,37.62,1001,4.7109,198700
-122.03,37.62,1472,4.2468,221200
-122.04,37.62,453,6.396,208500
-122.04,37.62,328,3.8125,204200
-122.04,37.62,793,3.2857,193200
-122.03,37.62,632,3.8929,209500
-122.03,37.61,1002,3.7262,164900
-122.03,37.61,808,4.0125,161400
-122.04,37.61,727,4.1719,187000
-122.04,37.62,455,4.2857,190400
-122.08,37.63,1534,3.6458,156600
-122.08,37.62,1139,2.6875,157300
-122.07,37.63,1175,3.7292,168100
-122.07,37.63,1401,4.5913,177600
-122.06,37.63,3388,3.8625,208900
-122.06,37.63,841,3.3611,169200
-122.05,37.61,705,2.8971,163900
-122.08,37.63,1148,4.0326,164700
-122.08,37.63,391,4.0682,156900
-122.09,37.63,992,5.3644,168800
-122.09,37.63,790,4.7019,174100
-122.08,37.62,1016,5.64,206500
-122.08,37.61,1039,3.7931,203900
-121.99,37.61,2341,4.6458,217000
-122.02,37.6,1382,3.694,159600
-122.02,37.6,1858,2.652,159800
-122.02,37.6,1156,3.5,154300
-122.02,37.6,1097,3.2386,149600
-122.03,37.61,831,5.097,188600
-122.04,37.6,1873,4.3875,238500
-122.06,37.6,1640,4.625,235300
-122.08,37.61,1568,5.0406,261400
-122.06,37.6,3174,5.8704,234400
-122.06,37.6,1186,5.3226,231700
-122.08,37.59,1367,4.235,156300
-122.07,37.59,1680,4.825,222000
-122.08,37.58,1657,5.5218,254400
-122.07,37.58,1033,6.5116,244300
-122.07,37.58,1117,6.0661,247000
-122.08,37.58,2003,6.0074,236500
-122.07,37.59,2568,4.6211,151400
-122.07,37.58,1461,5.225,213700
-122.04,37.59,1116,5.3428,243600
-122.05,37.59,3163,3.7462,212500
-122.03,37.6,1488,4.5721,214700
-122.02,37.59,855,3.6923,213200
-122.03,37.59,2530,4.6786,256000
-122.01,37.59,240,2.875,237500
-122.02,37.58,2097,3.3617,178100
-122.01,37.58,2629,5.7579,231800
-122.09,37.6,295,2.9706,147900
-122.08,37.6,2056,3.9022,191700
-121.97,37.57,2172,4.6146,247600
-121.96,37.58,1777,5.7192,283500
-121.98,37.58,2079,3.6832,216900
-121.99,37.58,1276,6.2073,282500
-122,37.58,2071,5.8151,295600
-122.01,37.57,8117,5.8322,281800
-122.04,37.58,8012,5.6277,269800
-122.04,37.57,3436,5.2879,231200
-122.07,37.57,5019,6.5615,318300
-122.06,37.58,4576,5.6758,253400
-122.05,37.57,6075,6.1047,278200
-121.93,37.49,648,3.5714,300000
-122.07,37.52,7205,6.0824,273500
-122.02,37.56,2461,4.3594,223400
-122.02,37.56,914,5.5737,214500
-122.03,37.56,2841,4.8962,220200
-122.03,37.56,4446,4.6978,240300
-122.01,37.56,1531,4.4259,158000
-122.01,37.55,1434,3.3008,224200
-122.02,37.55,909,4.5687,177200
-122.01,37.56,1174,3.8179,216100
-121.99,37.56,2641,5,269700
-121.99,37.56,3288,4.3393,231200
-121.96,37.55,1606,4.1387,162500
-121.97,37.56,4518,4.8052,254000
-121.97,37.54,986,4.6349,196200
-121.97,37.55,3080,3.168,189400
-121.98,37.54,3386,3.1326,220800
-121.99,37.55,4649,2.9074,213800
-121.94,37.56,2412,8.3996,442900
-121.95,37.55,4552,6.6478,333400
-121.93,37.54,596,6.629,352400
-121.94,37.54,1631,6.2179,305300
-121.94,37.53,941,5.761,259600
-121.95,37.54,1724,4.6641,248900
-121.94,37.54,1067,6.7599,356000
-121.96,37.54,2738,3.9909,236000
-121.96,37.53,1278,4.2955,218800
-121.96,37.53,1538,4.9615,228000
-121.96,37.53,1252,2.6198,235900
-121.97,37.54,1344,4.7135,203200
-121.97,37.53,1353,4.75,197000
-121.97,37.53,1273,5.4299,236400
-121.98,37.53,1610,4.6,223200
-121.98,37.53,2142,4.1947,222700
-121.99,37.54,1285,5.388,225000
-121.99,37.54,1673,3.9444,240100
-121.99,37.54,1772,5.3283,227900
-121.99,37.55,1106,4.8403,268600
-122,37.54,2023,5.1616,275100
-122.01,37.55,1276,4.9167,256300
-122,37.55,3026,4.1591,332400
-122.01,37.54,1128,5,287600
-122,37.54,852,5.8325,298900
-122.01,37.53,889,5.7057,287600
-121.99,37.53,2831,5.0423,222200
-121.97,37.52,1776,4.5317,232600
-121.97,37.51,1671,5.4359,258300
-121.97,37.52,2530,5.0824,230900
-121.95,37.52,2721,5.2308,196900
-121.96,37.51,3215,4.4107,223500
-121.96,37.52,2352,5.2396,223900
-121.93,37.53,2855,4.7478,243500
-121.92,37.53,12203,8.4045,451100
-121.89,37.49,1981,9.7194,500001
-121.92,37.49,3571,5.1643,193100
-121.92,37.48,1972,5.3813,264400
-121.92,37.47,1105,6.0878,246900
-121.91,37.47,2759,6.868,337300
-122.03,37.55,4319,6.992,284800
-122.03,37.55,1597,4.9118,217300
-122.04,37.55,1446,4.4357,291700
-122.04,37.54,1285,4.9464,223800
-122.05,37.54,2568,5.2882,223100
-122.05,37.55,2357,5.1321,211300
-122.04,37.53,2998,3.9667,218500
-122.04,37.5,307,3.1696,156300
-122.06,37.54,3526,5.0838,248200
-122.03,37.54,1213,4.8214,186000
-122.03,37.54,1911,4.1406,178200
-122.04,37.53,1524,3.7364,190400
-122.02,37.54,719,3.535,210300
-122.03,37.54,3038,5.0739,208000
-122.03,37.53,1268,3.256,183300
-122.01,37.53,2346,6.0667,245700
-122.02,37.53,2216,5.7072,242200
-122,37.51,3223,4.9867,181700
-121.92,37.72,2937,5.1437,299400
-121.92,37.72,2302,5.347,219500
-121.91,37.71,2038,5.7233,231800
-121.93,37.72,1935,4.4697,221300
-121.93,37.72,1453,4.9107,213800
-121.93,37.71,2288,4.2281,206000
-121.94,37.71,2484,5.0143,271100
-121.96,37.71,3386,7.2494,336500
-121.92,37.64,512,5.1406,315600
-121.93,37.66,1081,8.3337,500001
-121.92,37.69,1590,7.316,285400
-121.9,37.66,3126,6.4994,323000
-121.92,37.68,706,7.2211,291900
-121.93,37.7,793,4.4087,225600
-121.91,37.69,926,5.9345,259600
-121.91,37.68,831,6.177,262900
-121.91,37.68,1700,5.817,257300
-121.91,37.69,1395,6.3132,259200
-121.89,37.68,3329,6.3373,339700
-121.88,37.68,854,7.333,337200
-121.89,37.68,734,6.2918,334100
-121.88,37.67,1543,6.5214,311500
-121.88,37.67,937,6.4524,296900
-121.89,37.67,1181,6.0604,247900
-121.89,37.67,852,6.5285,300400
-121.9,37.67,876,7.2639,332400
-121.9,37.67,3926,7.4353,389800
-121.88,37.66,1360,3.1127,233000
-121.87,37.66,161,2.4896,238500
-121.87,37.66,315,5.0677,233300
-121.89,37.66,769,2.1187,231300
-121.88,37.64,514,10.9506,475800
-121.87,37.57,2444,7.0691,393200
-121.87,37.67,1813,5.5,247200
-121.87,37.67,853,4.9879,229400
-121.85,37.68,1895,6.8132,282500
-121.85,37.66,1833,5.6399,300600
-121.86,37.66,1699,4.1597,293200
-121.87,37.66,583,5.7519,278500
-121.84,37.66,4847,5.6417,352900
-121.85,37.72,83,10.3203,400000
-121.82,37.73,51,4.3472,375000
-121.86,37.7,4389,6.6827,313700
-121.89,37.69,2649,3.62,139300
-121.77,37.65,1952,7.3588,327500
-121.62,37.61,771,5.7239,430600
-121.61,37.77,144,4.2083,125000
-121.72,37.7,729,6.1023,450000
-121.73,37.71,2595,3.9864,200200
-121.75,37.71,5826,4.8624,192400
-121.77,37.74,254,9.1531,418800
-121.8,37.7,2474,4.7361,216800
-121.8,37.69,2222,5.4324,215500
-121.82,37.69,802,4.9375,227700
-121.76,37.69,1919,3.3841,184400
-121.77,37.68,950,3.5532,158400
-121.78,37.69,1157,3.3618,174600
-121.78,37.69,1761,4.3533,168400
-121.79,37.69,3200,4.5357,188400
-121.76,37.7,1705,5.7068,256700
-121.75,37.69,1422,3.7212,183800
-121.75,37.68,702,5.2443,183400
-121.76,37.68,1189,4.2361,177500
-121.76,37.68,555,3.1856,186900
-121.73,37.68,8768,5.4496,238900
-121.78,37.68,1392,3.0222,172500
-121.77,37.68,277,2.6667,179200
-121.76,37.68,929,3.7301,204400
-121.77,37.68,629,4.6806,209400
-121.77,37.67,3489,5.7907,264200
-121.76,37.67,1225,6.3705,350000
-121.78,37.67,1024,5.2649,199800
-121.79,37.67,947,6.0797,211000
-121.78,37.67,804,4.8571,201100
-121.78,37.66,900,3.8523,193000
-121.79,37.66,6693,5.98,245000
-119.78,38.69,338,2.45,117600
-119.93,38.72,573,2.2417,97900
-120,38.52,202,3.15,140600
-120.56,38.48,946,3.4609,120900
-120.59,38.45,1091,3,119000
-120.55,38.46,435,3.2031,129200
-120.55,38.45,767,2.5208,99100
-120.55,38.43,618,2.3549,108900
-120.25,38.55,1103,3.0125,111700
-120.79,38.54,495,2.05,68900
-120.8,38.51,369,3.125,96400
-120.65,38.5,638,2.65,116700
-120.76,38.47,607,3.5,123800
-120.88,38.45,657,2.5476,97900
-120.79,38.43,546,3.9107,129800
-120.69,38.44,597,4.2917,121300
-120.93,38.5,529,3.3393,107200
-120.97,38.42,4930,4.3029,121900
-120.87,38.37,1614,2.8125,113400
-120.98,38.34,1793,3.5508,99100
-120.88,38.32,1187,3.2589,103000
-120.93,38.26,834,3.2937,114200
-120.72,38.42,2237,3.0465,144100
-120.77,38.38,1737,2.3125,128600
-120.72,38.38,806,2.525,157200
-120.66,38.4,985,3.175,118500
-120.65,38.42,730,2.6078,116700
-120.62,38.39,1444,2.7399,134800
-120.69,38.36,1252,2.7236,109900
-120.71,38.34,559,4.4531,144300
-120.8,38.31,533,3.2135,123600
-121.83,39.76,4644,3.1142,112600
-121.82,39.76,2710,3.0068,107300
-121.86,39.78,3628,3.0905,117800
-121.85,39.77,2446,1.9362,89900
-121.84,39.76,1215,2.3155,102300
-121.86,39.76,4030,2.0094,87300
-121.89,39.76,4591,3.07,142600
-121.88,39.74,7517,1.6785,153100
-121.87,39.75,822,3.6625,126600
-121.86,39.75,856,3.5046,118300
-121.87,39.74,747,3.9,147000
-121.85,39.75,267,1.8095,78100
-121.85,39.74,623,2.2833,85800
-121.85,39.74,1426,1.5633,84500
-121.85,39.73,1107,3.4191,137500
-121.85,39.73,2469,0.9393,88900
-121.86,39.74,1571,1.1019,120200
-121.84,39.75,2053,1.7284,74500
-121.84,39.74,1181,2.2621,85100
-121.83,39.74,1290,2.575,130300
-121.8,39.75,1011,4.3309,125200
-121.82,39.75,3316,3.0253,111400
-121.82,39.75,974,3.2016,97000
-121.8,39.75,3264,3.1125,122600
-121.79,39.73,2887,3.0625,116300
-121.78,39.71,84,2.125,179200
-121.82,39.73,1371,2.2925,85800
-121.84,39.73,379,1.6797,94800
-121.84,39.73,311,1.5481,200000
-121.84,39.73,520,0.987,112500
-121.84,39.72,802,0.9566,69000
-121.84,39.73,513,1.3672,55000
-121.83,39.73,753,2.0064,77900
-121.85,39.72,5022,1.6911,98800
-121.83,39.72,974,1.6827,78700
-121.81,39.7,2948,1.5863,81300
-121.82,39.73,1160,1.7426,60300
-121.82,39.72,1879,1.5064,66300
-121.81,39.71,708,2.0288,116700
-121.87,39.82,2456,4.5032,159700
-121.89,39.71,1217,3.7007,139200
-121.97,39.79,904,3.5735,89600
-121.84,39.68,275,3.5375,153100
-121.8,39.64,1109,2.8306,87500
-121.77,39.66,1705,4.712,158600
-121.74,39.59,726,2.3833,95100
-121.9,39.59,745,3.0625,93800
-121.75,39.88,1203,2.7143,95300
-121.68,39.82,1786,3.5189,141300
-121.54,40.06,47,2.4028,67500
-121.51,39.97,611,2.3036,73000
-121.59,39.86,665,2.8657,119600
-121.58,39.83,1904,2.2419,93200
-121.6,39.8,721,2.4537,117900
-121.62,39.79,1456,2.5374,97200
-121.59,39.82,875,2.3507,97600
-121.6,39.83,1532,2.3079,95300
-121.63,39.82,1610,2.6147,107700
-121.6,39.79,1151,2.567,102900
-121.59,39.79,395,1.625,88300
-121.59,39.78,1063,1.4048,86500
-121.59,39.78,385,2.1838,58000
-121.6,39.77,699,1.875,84000
-121.61,39.77,837,2.963,89500
-121.63,39.78,770,2.6823,93400
-121.57,39.8,365,2.1912,115200
-121.57,39.78,952,2.0458,105700
-121.59,39.77,664,2.3068,97300
-121.58,39.79,1184,2.7863,108600
-121.57,39.76,557,2.0882,104900
-121.58,39.76,1110,3.1061,110200
-121.58,39.76,733,1.7875,103800
-121.59,39.75,481,2.2,80800
-121.6,39.77,1138,2.3403,87300
-121.6,39.76,1157,1.8245,85500
-121.61,39.76,1026,2.5428,85000
-121.62,39.77,788,1.8125,93500
-121.65,39.76,794,3,96700
-121.63,39.76,1151,2.8182,109700
-121.62,39.76,934,1.7788,85800
-121.62,39.75,523,1.0625,92800
-121.63,39.75,569,1.8616,70500
-121.64,39.74,763,2.3711,121800
-121.71,39.71,1174,3.066,102600
-121.66,39.66,1763,2.9625,101200
-121.56,39.69,1163,3.13,168300
-121.57,39.74,705,2.4623,126100
-121.59,39.74,750,2.3798,83800
-121.6,39.75,984,1.9766,92600
-121.6,39.68,844,2.3958,111200
-121.5,39.83,893,1.6948,87500
-121.41,39.72,730,2.3895,87500
-121.39,39.61,986,2.8871,94700
-121.24,39.65,221,2.3684,62500
-121.19,39.55,481,1.4896,83300
-121.36,39.52,1229,2.3917,85700
-121.56,39.52,358,1.7708,79500
-121.56,39.52,945,1.7308,53600
-121.56,39.53,1861,1.5771,65200
-121.54,39.6,576,2.1467,84100
-121.46,39.54,1822,2.9562,142300
-121.49,39.52,436,3.9028,93800
-121.44,39.5,790,3.0446,90800
-121.47,39.49,553,3.2174,91800
-121.47,39.51,1304,2.6921,97500
-121.53,39.53,683,4.5156,91200
-121.53,39.52,448,2.4821,73800
-121.53,39.52,471,2.9688,86400
-121.54,39.51,1887,2.502,62100
-121.52,39.51,1688,2.334,72200
-121.55,39.51,684,2.0357,57600
-121.55,39.51,396,0.8024,58300
-121.55,39.51,485,1.1607,51700
-121.56,39.51,603,1.3654,57900
-121.56,39.51,871,1.6352,53100
-121.57,39.5,1073,1.5714,56100
-121.58,39.52,1384,1.9956,58000
-121.58,39.51,1087,1.6389,56700
-121.58,39.5,925,2.1658,57600
-121.62,39.5,974,1.6346,63300
-121.61,39.52,909,1.8661,59800
-121.65,39.53,640,1.4833,65200
-121.57,39.48,145,0.8252,42500
-121.55,39.5,2041,1.0585,45100
-121.54,39.5,779,1.3289,39400
-121.53,39.49,617,1.5313,50300
-121.54,39.48,1809,1.8047,53800
-121.54,39.47,939,2.4952,53900
-121.55,39.48,284,2.2045,41800
-121.49,39.49,1174,2.9965,88900
-121.52,39.5,569,3.2833,82600
-121.52,39.49,677,2.6563,63600
-121.52,39.48,1364,2.0455,59400
-121.55,39.45,1185,1.3611,60600
-121.53,39.44,662,2.6071,57100
-121.55,39.44,811,1.7727,49000
-121.52,39.43,1079,2.3566,80400
-121.46,39.4,1970,2.425,96200
-121.39,39.39,121,3.0208,60000
-121.54,39.33,359,2.5313,61300
-121.59,39.39,1284,2.1776,73800
-121.67,39.37,1241,1.9943,86300
-121.65,39.35,1098,1.7552,86400
-121.67,39.34,537,2.6607,84600
-121.65,39.32,374,2.7891,73500
-121.69,39.36,1170,2.3224,56200
-121.7,39.37,911,1.7885,57000
-121.7,39.36,523,1.91,63900
-121.7,39.36,1505,2.0474,56000
-121.69,39.36,635,1.8355,63000
-121.74,39.38,1100,2.3243,85500
-121.8,39.33,501,2.5259,81300
-121.71,39.42,862,2.2813,57600
-121.71,39.41,941,2.1728,59400
-121.75,39.4,864,2.4943,81900
-121.79,39.48,408,3.3929,82100
-120.46,38.15,1516,2.3816,116000
-120.55,38.12,785,2.5,116100
-120.56,38.09,1150,2.3654,94900
-120.55,38.07,463,2.9063,92200
-120.54,38.07,339,2.2875,79900
-120.67,37.97,2233,2.6528,133000
-120.46,38.09,1777,3,122600
-120.79,38.24,538,2.9821,90400
-120.9,38.2,1319,2.0472,93200
-120.88,38.16,1000,4.0109,125900
-120.91,38.11,1800,3.636,133100
-120.76,38.12,3175,3.8488,130600
-120.65,38.28,1341,2.1382,104000
-120.72,38.24,1061,2.5473,101600
-120.67,38.19,1387,2.0417,92600
-120.57,38.2,1796,2.6417,122300
-120.43,38.25,311,2.4583,112500
-120.56,38.39,563,2.6667,86600
-120.54,38.41,668,2.5667,77400
-120.42,38.42,999,2.7344,91900
-120.41,38.33,529,3.024,100900
-120.55,38.31,592,1.625,94700
-120.57,38.35,661,2.2604,84800
-120.36,38.21,1480,2.8208,139900
-120.34,38.23,546,3.75,121400
-120.33,38.26,252,4.4063,155800
-120.34,38.25,997,2.9821,111500
-120.37,38.23,924,2.6942,123500
-120.37,38.25,1149,2.5352,113700
-120.27,38.29,298,3.3542,103800
-120.27,38.31,267,3.075,108300
-120.19,38.42,82,3.125,77500
-121.91,39.03,657,2.7841,65800
-122,38.99,815,2.9489,67500
-122.13,39,2435,2.2754,59200
-121.99,39.15,3266,2.7137,72000
-122.04,39.22,670,3.2625,92800
-122.08,39.25,120,3.017,112500
-122.33,39.1,154,2.25,75000
-122.2,39.15,434,3.125,108000
-122.09,39.13,2587,2.331,65500
-122.05,39.34,494,2.875,61500
-122.17,39.31,1395,2.5625,62700
-122.51,39.3,551,1.7463,68800
-122.01,39.21,781,2.2679,69100
-122.01,39.21,985,2.5556,75800
-122.01,39.21,660,2.4559,75000
-121.96,39.3,271,2.1845,112500
-121.65,38.03,1095,3.4402,192400
-121.63,38.03,1169,3.6694,209400
-121.63,38.04,888,3.2619,183800
-121.73,38,3578,5.0016,189100
-121.72,38,4460,4.9618,156500
-121.72,37.98,3523,5.0468,168800
-121.68,37.98,1707,3.6411,162800
-121.7,37.98,1562,5.1041,172900
-121.71,37.99,2085,3.3558,129700
-121.67,37.99,527,4.375,213500
-121.68,37.93,704,1.6554,119400
-121.7,37.94,861,2.8828,131100
-121.69,37.95,1348,3.8125,125400
-121.7,37.96,1391,3.2813,151400
-121.66,37.93,1064,4.7426,263100
-121.7,37.91,825,4.8958,187100
-121.7,37.93,972,2.2216,156700
-121.74,37.95,2399,5.7104,186300
-121.7,37.93,1779,4.6587,152500
-121.6,37.91,1075,5.1017,241400
-121.6,37.9,4276,6.9051,340900
-121.61,37.86,989,3.691,154400
-121.64,37.85,967,4.4583,253900
-121.8,38.01,1088,2.2532,109400
-121.81,38.01,1074,2.2361,105100
-121.81,38.01,528,2.2639,128500
-121.82,38.02,101,2.2361,93800
-121.82,38.01,798,2.1719,99100
-121.82,38.01,625,1.5988,96400
-121.82,38.01,1614,3.4722,127000
-121.84,38.02,37,0.536,87500
-121.78,38.01,1216,4.4491,133900
-121.79,38.01,1749,3.1728,146800
-121.79,38,1588,3.6118,124700
-121.8,38.01,1399,2.7234,110200
-121.8,38.01,1351,3.5179,130800
-121.78,38,1094,5.3245,174500
-121.77,38.01,1417,3.9861,168100
-121.81,37.99,1315,4.8194,170400
-121.81,37.99,1086,5.1435,150800
-121.82,37.98,1969,5.0164,165200
-121.82,38.01,587,2.6364,93500
-121.82,38,985,2.8466,113400
-121.81,38,1400,2.905,97300
-121.82,38,1714,4.4583,131000
-121.85,38,1806,4.2647,133400
-121.85,38,1239,2.0411,100000
-121.83,38,3838,2.5495,103600
-121.83,38,799,4.8359,145300
-121.83,37.99,572,4.9167,152400
-121.83,37.99,935,4.4853,145900
-121.83,37.99,1507,4.7566,142500
-121.83,38,1384,1.7161,75800
-121.84,37.99,2188,3.3625,126100
-121.84,37.99,1292,4.6029,142600
-121.83,37.99,1456,5.6779,164700
-121.79,38,562,2.5893,108500
-121.79,37.99,1878,5.6506,178600
-121.79,37.99,1651,5.7321,164700
-121.8,38,1316,3.5368,122500
-121.8,37.99,1575,5.5,179500
-121.77,37.99,2429,5.4409,205100
-121.88,38.03,1045,4.1111,158600
-121.9,38.04,838,1.2024,90200
-121.86,38.04,188,1.3958,67500
-121.87,38.02,1403,2.7083,99400
-121.88,38.03,725,2,101400
-121.9,38.03,1831,2.0034,87700
-121.88,38.02,1249,2.5737,87000
-121.89,38.02,1827,3.3371,94600
-121.9,38.02,1037,3.6154,181800
-121.87,38.02,2229,3.1389,117800
-121.88,38,1352,4.1947,140300
-121.88,38.01,2827,2.7374,150000
-121.89,38.01,1994,4.2227,134400
-121.88,38,367,5.3098,151900
-121.86,38,2239,3.5857,165200
-121.86,38,1504,5.25,161700
-121.89,37.99,928,4.1016,170500
-121.88,37.99,1606,5.5676,174200
-121.87,38,1475,4.8542,144100
-121.87,37.99,1051,4.9783,163900
-121.89,38.01,2362,3.0042,103900
-121.9,38.02,943,2.1417,122200
-121.9,38.01,1696,4.6628,136000
-121.92,38.02,1526,5.102,156500
-121.89,38.01,663,4.0972,99200
-121.9,38.01,2356,3.5129,110600
-121.9,38,990,4.1094,162200
-121.9,38,1288,6.0497,177500
-121.92,38.01,879,6.1237,166000
-121.93,38.01,1142,5.3363,160800
-121.93,38.02,940,5.1337,154800
-121.95,38.03,3207,4.0767,143100
-121.94,38.03,1141,1.4871,87100
-121.96,38.02,1409,3.016,95300
-121.95,38.02,2041,2.1013,100700
-121.94,38.02,3266,2.7907,113900
-121.92,38.03,1410,3.5436,100200
-121.92,38.02,1288,4.2067,125000
-121.91,38.02,1687,3.4817,129800
-121.97,38.04,1595,2.5833,83500
-121.97,38.03,1939,3.7043,139800
-121.98,38.05,1640,3.3661,98500
-122.02,38.02,817,4.8693,156900
-122,38.03,1235,6.0424,165900
-122.14,38.02,825,2.0523,133900
-122.14,38.03,54,2.5795,225000
-122.13,38.02,940,2.9583,166000
-122.13,38.01,859,1.8523,144800
-122.14,38.01,741,4.5,178300
-122.13,38.01,608,2.1974,139300
-122.13,38,1206,2.5481,150800
-122.16,38.02,761,5.1265,196100
-122.11,38.01,575,3.1711,116100
-122.11,38.01,718,3.3831,129400
-122.12,38,3221,4.2042,166400
-122.12,38.01,691,3.9519,126500
-122.12,38.01,837,3.609,135700
-122.12,38.01,864,4.1189,172400
-122.09,38.02,1128,3.8824,113700
-122.1,38.02,2086,3.6523,159700
-122.07,38,462,3.625,156300
-122.09,38,4377,5.2015,204200
-122.11,38,1460,5.76,212600
-122.08,37.99,1914,5.0509,199900
-122.09,37.99,1773,5.4496,205400
-122.11,37.99,1782,5.1297,206700
-122.11,37.99,1300,4.3875,287700
-122.08,37.97,1105,6.6579,245200
-122.09,37.97,2017,6.9961,294100
-122.11,37.98,1790,6.135,297300
-122.09,37.98,2296,5.6875,211000
-122.12,37.99,741,4.675,225400
-122.1,37.97,1753,5.6931,269600
-122.1,37.96,1679,4.3571,228200
-122.1,37.96,569,6.3699,235500
-122.07,37.99,1811,4.5401,166900
-122.07,37.98,2940,4.0154,186100
-122.07,37.97,856,3.7262,211800
-122.07,37.96,836,5.0172,197100
-122.06,37.96,788,4.2917,189600
-122.08,37.96,3748,6.0859,266000
-122.06,37.95,950,4.7386,186400
-122.07,37.95,1025,4.5893,190000
-122.08,37.95,1351,5.0672,243000
-122.08,37.95,425,4.8702,235600
-122.07,37.96,552,5.0445,196200
-122.06,37.96,2959,3.9816,182000
-122.05,37.95,738,4.175,169400
-122.05,37.94,1804,2.5459,179300
-122.06,37.94,1896,2.5268,235700
-122.07,37.94,1111,3.5057,205100
-122.07,37.94,707,2.892,220800
-122.08,37.93,1832,5.0761,233200
-122.08,37.94,943,4.725,232100
-122.07,37.94,683,4.475,265700
